video_latent_path,sync_latent_path,caption,duration,audio_path
/workspace/AVE_Dataset/AVE_processed_latents/1_FTfTT2LAo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1_FTfTT2LAo_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1_FTfTT2LAo.npy
/workspace/AVE_Dataset/AVE_processed_latents/1_xD_7mK7_0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1_xD_7mK7_0_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1_xD_7mK7_0.npy
/workspace/AVE_Dataset/AVE_processed_latents/1aJK75652Ns_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1aJK75652Ns_224res_24fps.npy,Goat,8,/workspace/AVE_Dataset/AVE_audio_latent/1aJK75652Ns.npy
/workspace/AVE_Dataset/AVE_processed_latents/1aNLeVBB9RQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1aNLeVBB9RQ_224res_24fps.npy,Toilet flush,8,/workspace/AVE_Dataset/AVE_audio_latent/1aNLeVBB9RQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1aYj7WHd5RM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1aYj7WHd5RM_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1aYj7WHd5RM.npy
/workspace/AVE_Dataset/AVE_processed_latents/1b2YZNhlqtg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1b2YZNhlqtg_224res_24fps.npy,"Baby cry, infant cry",8,/workspace/AVE_Dataset/AVE_audio_latent/1b2YZNhlqtg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bGlVNcyZTg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bGlVNcyZTg_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1bGlVNcyZTg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bTqpdsaS88_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bTqpdsaS88_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1bTqpdsaS88.npy
/workspace/AVE_Dataset/AVE_processed_latents/1baytYmpcTA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1baytYmpcTA_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1baytYmpcTA.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bhbl7bpQSM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bhbl7bpQSM_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1bhbl7bpQSM.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bjJ5yKlNwg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bjJ5yKlNwg_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1bjJ5yKlNwg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bjZQVkbOdY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bjZQVkbOdY_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1bjZQVkbOdY.npy
/workspace/AVE_Dataset/AVE_processed_latents/1bqxaEs7cs0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1bqxaEs7cs0_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1bqxaEs7cs0.npy
/workspace/AVE_Dataset/AVE_processed_latents/1c5kl2itL9c_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1c5kl2itL9c_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1c5kl2itL9c.npy
/workspace/AVE_Dataset/AVE_processed_latents/1cXvsBl60l8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1cXvsBl60l8_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1cXvsBl60l8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ce0pV5sgpQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ce0pV5sgpQ_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1ce0pV5sgpQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ceprZO-VEU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ceprZO-VEU_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/1ceprZO-VEU.npy
/workspace/AVE_Dataset/AVE_processed_latents/1cka2ikkgrM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1cka2ikkgrM_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1cka2ikkgrM.npy
/workspace/AVE_Dataset/AVE_processed_latents/1cmo1SGxJnc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1cmo1SGxJnc_224res_24fps.npy,Mandolin,8,/workspace/AVE_Dataset/AVE_audio_latent/1cmo1SGxJnc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1comymCkUOw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1comymCkUOw_224res_24fps.npy,Mandolin,8,/workspace/AVE_Dataset/AVE_audio_latent/1comymCkUOw.npy
/workspace/AVE_Dataset/AVE_processed_latents/1cwRmll7fsc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1cwRmll7fsc_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1cwRmll7fsc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1dGmguC1hJk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1dGmguC1hJk_224res_24fps.npy,"Fixed-wing aircraft, airplane",8,/workspace/AVE_Dataset/AVE_audio_latent/1dGmguC1hJk.npy
/workspace/AVE_Dataset/AVE_processed_latents/1dl5bCNQWA4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1dl5bCNQWA4_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1dl5bCNQWA4.npy
/workspace/AVE_Dataset/AVE_processed_latents/1dmEcg2xcug_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1dmEcg2xcug_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1dmEcg2xcug.npy
/workspace/AVE_Dataset/AVE_processed_latents/1dzHeBGZ6zA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1dzHeBGZ6zA_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/1dzHeBGZ6zA.npy
/workspace/AVE_Dataset/AVE_processed_latents/1e-wZqDtiAM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1e-wZqDtiAM_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1e-wZqDtiAM.npy
/workspace/AVE_Dataset/AVE_processed_latents/1eDacKns0Hk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1eDacKns0Hk_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1eDacKns0Hk.npy
/workspace/AVE_Dataset/AVE_processed_latents/1eSCkm6XHHc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1eSCkm6XHHc_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1eSCkm6XHHc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1eT10fiwAEI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1eT10fiwAEI_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1eT10fiwAEI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ehMBHY_pcg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ehMBHY_pcg_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1ehMBHY_pcg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ekAFZ9NAb4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ekAFZ9NAb4_224res_24fps.npy,Toilet flush,8,/workspace/AVE_Dataset/AVE_audio_latent/1ekAFZ9NAb4.npy
/workspace/AVE_Dataset/AVE_processed_latents/1f-HZ_QFxdQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1f-HZ_QFxdQ_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1f-HZ_QFxdQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1f1lKnzb7t8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1f1lKnzb7t8_224res_24fps.npy,Mandolin,8,/workspace/AVE_Dataset/AVE_audio_latent/1f1lKnzb7t8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1f9QJVrgs7Y_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1f9QJVrgs7Y_224res_24fps.npy,"Baby cry, infant cry",8,/workspace/AVE_Dataset/AVE_audio_latent/1f9QJVrgs7Y.npy
/workspace/AVE_Dataset/AVE_processed_latents/1fPw99TZGoA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1fPw99TZGoA_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/1fPw99TZGoA.npy
/workspace/AVE_Dataset/AVE_processed_latents/1f_pYw5Uih4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1f_pYw5Uih4_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1f_pYw5Uih4.npy
/workspace/AVE_Dataset/AVE_processed_latents/1fioenvrmUQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1fioenvrmUQ_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1fioenvrmUQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1firq5JazIQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1firq5JazIQ_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1firq5JazIQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1gHWNOb6Aqg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1gHWNOb6Aqg_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1gHWNOb6Aqg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1gPl1s-ZJrE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1gPl1s-ZJrE_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1gPl1s-ZJrE.npy
/workspace/AVE_Dataset/AVE_processed_latents/1h1Ldj0AIyY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1h1Ldj0AIyY_224res_24fps.npy,Mandolin,8,/workspace/AVE_Dataset/AVE_audio_latent/1h1Ldj0AIyY.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hA5COzE6sY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hA5COzE6sY_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1hA5COzE6sY.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hNwQMJtGew_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hNwQMJtGew_224res_24fps.npy,"Rodents, rats, mice",8,/workspace/AVE_Dataset/AVE_audio_latent/1hNwQMJtGew.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hQLr88iCvg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hQLr88iCvg_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/1hQLr88iCvg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hXKHVcN1SE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hXKHVcN1SE_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1hXKHVcN1SE.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hZV-4QbK38_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hZV-4QbK38_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1hZV-4QbK38.npy
/workspace/AVE_Dataset/AVE_processed_latents/1h_DLog2ShA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1h_DLog2ShA_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1h_DLog2ShA.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hb8Y964l4E_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hb8Y964l4E_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1hb8Y964l4E.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hpHdOhsYH8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hpHdOhsYH8_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1hpHdOhsYH8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1hx6q-hUWzY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1hx6q-hUWzY_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1hx6q-hUWzY.npy
/workspace/AVE_Dataset/AVE_processed_latents/1iSTc1dg69I_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1iSTc1dg69I_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1iSTc1dg69I.npy
/workspace/AVE_Dataset/AVE_processed_latents/1iUXERALOOs_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1iUXERALOOs_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/1iUXERALOOs.npy
/workspace/AVE_Dataset/AVE_processed_latents/1iXKgat2Ejc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1iXKgat2Ejc_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1iXKgat2Ejc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1icEOZdgkVY_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1icEOZdgkVY_224res_24fps.npy,"Baby cry, infant cry",8,/workspace/AVE_Dataset/AVE_audio_latent/1icEOZdgkVY.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ij4byJM8ts_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ij4byJM8ts_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1ij4byJM8ts.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jFTNynSEy8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jFTNynSEy8_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1jFTNynSEy8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jNzK_h-ISg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jNzK_h-ISg_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1jNzK_h-ISg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jY3hxEIoO8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jY3hxEIoO8_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1jY3hxEIoO8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jZuRipbx_0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jZuRipbx_0_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1jZuRipbx_0.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jioOKOVSBg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jioOKOVSBg_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/1jioOKOVSBg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1jzD31-Vcfk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1jzD31-Vcfk_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1jzD31-Vcfk.npy
/workspace/AVE_Dataset/AVE_processed_latents/1kpACW26nwQ_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1kpACW26nwQ_224res_24fps.npy,"Rodents, rats, mice",8,/workspace/AVE_Dataset/AVE_audio_latent/1kpACW26nwQ.npy
/workspace/AVE_Dataset/AVE_processed_latents/1l61QW96UFw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1l61QW96UFw_224res_24fps.npy,Frying (food),8,/workspace/AVE_Dataset/AVE_audio_latent/1l61QW96UFw.npy
/workspace/AVE_Dataset/AVE_processed_latents/1l858z8JdmI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1l858z8JdmI_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1l858z8JdmI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1lG2xWHQSVI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1lG2xWHQSVI_224res_24fps.npy,Banjo,8,/workspace/AVE_Dataset/AVE_audio_latent/1lG2xWHQSVI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1lRBHIMM0A0_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1lRBHIMM0A0_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1lRBHIMM0A0.npy
/workspace/AVE_Dataset/AVE_processed_latents/1liv1kZx8qM_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1liv1kZx8qM_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1liv1kZx8qM.npy
/workspace/AVE_Dataset/AVE_processed_latents/1lkzwa4iSmk_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1lkzwa4iSmk_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1lkzwa4iSmk.npy
/workspace/AVE_Dataset/AVE_processed_latents/1luaGhGRQXc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1luaGhGRQXc_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1luaGhGRQXc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1lyeA4D3Jdg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1lyeA4D3Jdg_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1lyeA4D3Jdg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1mHYEQPpwls_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1mHYEQPpwls_224res_24fps.npy,Train horn,8,/workspace/AVE_Dataset/AVE_audio_latent/1mHYEQPpwls.npy
/workspace/AVE_Dataset/AVE_processed_latents/1mJRKAD0O-M_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1mJRKAD0O-M_224res_24fps.npy,Shofar,8,/workspace/AVE_Dataset/AVE_audio_latent/1mJRKAD0O-M.npy
/workspace/AVE_Dataset/AVE_processed_latents/1mOHH9xPSRI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1mOHH9xPSRI_224res_24fps.npy,Church bell,8,/workspace/AVE_Dataset/AVE_audio_latent/1mOHH9xPSRI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1mW1stI1nNI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1mW1stI1nNI_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1mW1stI1nNI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1mhn6Do2W2o_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1mhn6Do2W2o_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1mhn6Do2W2o.npy
/workspace/AVE_Dataset/AVE_processed_latents/1n7amzH3-1E_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1n7amzH3-1E_224res_24fps.npy,Mandolin,8,/workspace/AVE_Dataset/AVE_audio_latent/1n7amzH3-1E.npy
/workspace/AVE_Dataset/AVE_processed_latents/1nEyvqO93kc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1nEyvqO93kc_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1nEyvqO93kc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ni2n7qcjDI_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ni2n7qcjDI_224res_24fps.npy,Horse,8,/workspace/AVE_Dataset/AVE_audio_latent/1ni2n7qcjDI.npy
/workspace/AVE_Dataset/AVE_processed_latents/1o0xgU4FUj4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1o0xgU4FUj4_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1o0xgU4FUj4.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oGivairkgw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oGivairkgw_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1oGivairkgw.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oH-wBFq1W4_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oH-wBFq1W4_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1oH-wBFq1W4.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oPiseY5V7k_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oPiseY5V7k_224res_24fps.npy,Accordion,8,/workspace/AVE_Dataset/AVE_audio_latent/1oPiseY5V7k.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oUnMi52e9Q_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oUnMi52e9Q_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1oUnMi52e9Q.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oc_eq2-boc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oc_eq2-boc_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1oc_eq2-boc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1oljETWkf0Y_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1oljETWkf0Y_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1oljETWkf0Y.npy
/workspace/AVE_Dataset/AVE_processed_latents/1ozVekZgpZE_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1ozVekZgpZE_224res_24fps.npy,Helicopter,8,/workspace/AVE_Dataset/AVE_audio_latent/1ozVekZgpZE.npy
/workspace/AVE_Dataset/AVE_processed_latents/1pEaiUYTh6s_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1pEaiUYTh6s_224res_24fps.npy,Frying (food),8,/workspace/AVE_Dataset/AVE_audio_latent/1pEaiUYTh6s.npy
/workspace/AVE_Dataset/AVE_processed_latents/1pH633JwD8M_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1pH633JwD8M_224res_24fps.npy,Bus,8,/workspace/AVE_Dataset/AVE_audio_latent/1pH633JwD8M.npy
/workspace/AVE_Dataset/AVE_processed_latents/1plsefHccZ8_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1plsefHccZ8_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1plsefHccZ8.npy
/workspace/AVE_Dataset/AVE_processed_latents/1pmY5M8h-8A_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1pmY5M8h-8A_224res_24fps.npy,Helicopter,8,/workspace/AVE_Dataset/AVE_audio_latent/1pmY5M8h-8A.npy
/workspace/AVE_Dataset/AVE_processed_latents/1pwPeNfpA6g_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1pwPeNfpA6g_224res_24fps.npy,Frying (food),8,/workspace/AVE_Dataset/AVE_audio_latent/1pwPeNfpA6g.npy
/workspace/AVE_Dataset/AVE_processed_latents/1q5fJHQQXlo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1q5fJHQQXlo_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1q5fJHQQXlo.npy
/workspace/AVE_Dataset/AVE_processed_latents/1qJMhqDhaqU_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1qJMhqDhaqU_224res_24fps.npy,"Race car, auto racing",8,/workspace/AVE_Dataset/AVE_audio_latent/1qJMhqDhaqU.npy
/workspace/AVE_Dataset/AVE_processed_latents/1qQ0OCG3nQo_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1qQ0OCG3nQo_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1qQ0OCG3nQo.npy
/workspace/AVE_Dataset/AVE_processed_latents/1qXbCHgo6cc_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1qXbCHgo6cc_224res_24fps.npy,"Female speech, woman speaking",8,/workspace/AVE_Dataset/AVE_audio_latent/1qXbCHgo6cc.npy
/workspace/AVE_Dataset/AVE_processed_latents/1qrOjqPExcA_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1qrOjqPExcA_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1qrOjqPExcA.npy
/workspace/AVE_Dataset/AVE_processed_latents/1rCcmrAW9ns_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1rCcmrAW9ns_224res_24fps.npy,Flute,8,/workspace/AVE_Dataset/AVE_audio_latent/1rCcmrAW9ns.npy
/workspace/AVE_Dataset/AVE_processed_latents/1sGbBTYBxDg_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1sGbBTYBxDg_224res_24fps.npy,Toilet flush,8,/workspace/AVE_Dataset/AVE_audio_latent/1sGbBTYBxDg.npy
/workspace/AVE_Dataset/AVE_processed_latents/1sSJ0VII-4s_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1sSJ0VII-4s_224res_24fps.npy,Ukulele,8,/workspace/AVE_Dataset/AVE_audio_latent/1sSJ0VII-4s.npy
/workspace/AVE_Dataset/AVE_processed_latents/1sTktH04-fw_224res_24fps.npy,/workspace/AVE_Dataset/AVE_processed_syncs/1sTktH04-fw_224res_24fps.npy,Toilet flush,8,/workspace/AVE_Dataset/AVE_audio_latent/1sTktH04-fw.npy
